Date,CLOSE,HIGH,LOW,OPEN,VOLUME
1997-09-25,457.764,,,,
1997-09-26,457.76,,,,
1997-09-29,457.89,,,,
1997-09-30,457.899,,,,
1997-10-01,457.963,,,,
1997-10-02,458.062,,,,
1997-10-03,458.185,,,,
1997-10-06,458.396,,,,
1997-10-07,458.47,,,,
1997-10-08,458.5,,,,
1997-10-09,458.53,,,,
1997-10-10,458.593,,,,
1997-10-13,458.784,,,,
1997-10-14,458.909,,,,
1997-10-15,459.002,,,,
1997-10-16,459.034,,,,
1997-10-17,459.127,,,,
1997-10-20,459.313,,,,
1997-10-21,459.394,,,,
1997-10-22,459.41,,,,
1997-10-23,459.5,,,,
1997-10-24,459.535,,,,
1997-10-27,459.714,,,,
1997-10-28,459.641,,,,
1997-10-29,459.756,,,,
1997-10-30,459.837,,,,
1997-10-31,459.852,,,,
1997-11-03,460.003,,,,
1997-11-04,460.069,,,,
1997-11-05,460.113,,,,
1997-11-06,460.147,,,,
1997-11-07,460.213,,,,
1997-11-10,460.393,,,,
1997-11-11,460.439,,,,
1997-11-12,460.546,,,,
1997-11-13,460.643,,,,
1997-11-14,460.709,,,,
1997-11-17,460.889,,,,
1997-11-18,460.937,,,,
1997-11-19,461.04,,,,
1997-11-20,461.098,,,,
1997-11-21,461.191,,,,
1997-11-24,461.346,,,,
1997-11-25,461.396,,,,
1997-11-26,461.529,,,,
1997-11-27,461.57,,,,
1997-11-28,461.645,,,,
1997-11-30,461.645,,,,
1997-12-01,461.677,,,,
1997-12-02,461.765,,,,
1997-12-03,461.82,,,,
1997-12-04,461.875,,,,
1997-12-05,461.92,,,,
1997-12-08,462.088,,,,
1997-12-09,462.206,,,,
1997-12-10,462.303,,,,
1997-12-11,462.359,,,,
1997-12-12,462.444,,,,
1997-12-15,462.604,,,,
1997-12-16,462.679,,,,
1997-12-17,462.662,,,,
1997-12-18,462.693,,,,
1997-12-19,462.68,,,,
1997-12-22,462.776,,,,
1997-12-23,462.838,,,,
1997-12-24,463.075,,,,
1997-12-26,463.235,,,,
1997-12-29,463.408,,,,
1997-12-30,463.514,,,,
1997-12-31,463.626,,,,
1998-01-02,463.797,,,,
1998-01-05,464.102,,,,
1998-01-06,464.18,,,,
1998-01-07,464.28,,,,
1998-01-08,464.422,,,,
1998-01-09,464.552,,,,
1998-01-12,464.735,,,,
1998-01-13,464.696,,,,
1998-01-14,464.772,,,,
1998-01-15,464.857,,,,
1998-01-16,464.913,,,,
1998-01-19,465.109,,,,
1998-01-20,465.174,,,,
1998-01-21,465.249,,,,
1998-01-22,465.323,,,,
1998-01-23,465.343,,,,
1998-01-26,465.567,,,,
1998-01-27,465.598,,,,
1998-01-28,465.647,,,,
1998-01-29,465.746,,,,
1998-01-30,465.796,,,,
1998-01-31,465.796,,,,
1998-02-02,465.883,,,,
1998-02-03,465.961,,,,
1998-02-04,466.15,,,,
1998-02-05,466.193,,,,
1998-02-06,466.237,,,,
1998-02-09,466.445,,,,
1998-02-10,466.428,,,,
1998-02-11,466.484,,,,
1998-02-12,466.521,,,,
1998-02-13,466.598,,,,
1998-02-16,466.799,,,,
1998-02-17,466.895,,,,
1998-02-18,466.952,,,,
1998-02-19,466.991,,,,
1998-02-20,467.049,,,,
1998-02-23,467.217,,,,
1998-02-24,467.225,,,,
1998-02-25,467.286,,,,
1998-02-26,467.379,,,,
1998-02-27,467.448,,,,
1998-02-28,467.448,,,,
1998-03-02,467.595,,,,
1998-03-03,467.697,,,,
1998-03-04,467.81,,,,
1998-03-05,467.899,,,,
1998-03-06,467.977,,,,
1998-03-09,468.177,,,,
1998-03-10,468.233,,,,
1998-03-11,468.31,,,,
1998-03-12,468.397,,,,
1998-03-13,468.464,,,,
1998-03-16,468.644,,,,
1998-03-17,468.71,,,,
1998-03-18,468.786,,,,
1998-03-19,468.834,,,,
1998-03-20,468.892,,,,
1998-03-23,469.128,,,,
1998-03-24,469.203,,,,
1998-03-25,469.269,,,,
1998-03-26,469.319,,,,
1998-03-27,469.369,,,,
1998-03-30,469.562,,,,
1998-03-31,469.659,,,,
1998-04-01,469.737,,,,
1998-04-02,469.839,,,,
1998-04-03,469.917,,,,
1998-04-06,470.102,,,,
1998-04-07,470.235,,,,
1998-04-08,470.278,,,,
1998-04-09,470.343,,,,
1998-04-13,470.476,,,,
1998-04-14,470.595,,,,
1998-04-15,470.723,,,,
1998-04-16,470.808,,,,
1998-04-17,470.813,,,,
1998-04-20,471.048,,,,
1998-04-21,471.113,,,,
1998-04-22,471.169,,,,
1998-04-23,471.253,,,,
1998-04-24,471.318,,,,
1998-04-27,471.513,,,,
1998-04-28,471.587,,,,
1998-04-29,471.652,,,,
1998-04-30,471.767,,,,
1998-05-01,471.819,,,,
1998-05-04,471.979,,,,
1998-05-05,472.055,,,,
1998-05-06,472.12,,,,
1998-05-07,472.163,,,,
1998-05-08,472.206,,,,
1998-05-11,472.403,,,,
1998-05-12,472.458,,,,
1998-05-13,472.524,,,,
1998-05-14,472.569,,,,
1998-05-15,472.645,,,,
1998-05-18,472.804,,,,
1998-05-19,472.899,,,,
1998-05-20,472.974,,,,
1998-05-21,473.058,,,,
1998-05-22,473.106,,,,
1998-05-25,473.303,,,,
1998-05-26,473.429,,,,
1998-05-27,473.588,,,,
1998-05-28,473.684,,,,
1998-05-29,473.731,,,,
1998-05-31,473.731,,,,
1998-06-01,473.842,,,,
1998-06-02,473.895,,,,
1998-06-03,473.915,,,,
1998-06-04,473.98,,,,
1998-06-05,474.068,,,,
1998-06-08,474.231,,,,
1998-06-09,474.264,,,,
1998-06-10,474.33,,,,
1998-06-11,474.437,,,,
1998-06-12,474.472,,,,
1998-06-15,474.708,,,,
1998-06-16,474.735,,,,
1998-06-17,474.772,,,,
1998-06-18,474.857,,,,
1998-06-19,474.95,,,,
1998-06-22,475.155,,,,
1998-06-23,475.211,,,,
1998-06-24,475.336,,,,
1998-06-25,475.393,,,,
1998-06-26,475.465,,,,
1998-06-29,475.627,,,,
1998-06-30,475.716,,,,
1998-07-01,475.794,,,,
1998-07-02,475.885,,,,
1998-07-03,475.951,,,,
1998-07-06,476.16,,,,
1998-07-07,476.192,,,,
1998-07-08,476.292,,,,
1998-07-09,476.369,,,,
1998-07-10,476.435,,,,
1998-07-13,476.611,,,,
1998-07-14,476.656,,,,
1998-07-15,476.732,,,,
1998-07-16,476.757,,,,
1998-07-17,476.875,,,,
1998-07-20,477.083,,,,
1998-07-21,477.177,,,,
1998-07-22,477.233,,,,
1998-07-23,477.299,,,,
1998-07-24,477.374,,,,
1998-07-27,477.544,,,,
1998-07-28,477.653,,,,
1998-07-29,477.692,,,,
1998-07-30,477.775,,,,
1998-07-31,477.824,,,,
1998-08-03,478.012,,,,
1998-08-04,478.079,,,,
1998-08-05,478.157,,,,
1998-08-06,478.246,,,,
1998-08-07,478.357,,,,
1998-08-10,478.598,,,,
1998-08-11,478.642,,,,
1998-08-12,478.676,,,,
1998-08-13,478.742,,,,
1998-08-14,478.818,,,,
1998-08-17,478.986,,,,
1998-08-18,479.091,,,,
1998-08-19,479.166,,,,
1998-08-20,479.26,,,,
1998-08-21,479.344,,,,
1998-08-24,479.486,,,,
1998-08-25,479.542,,,,
1998-08-26,479.626,,,,
1998-08-27,479.717,,,,
1998-08-28,479.798,,,,
1998-08-31,480.001,,,,
1998-09-01,480.101,,,,
1998-09-02,480.188,,,,
1998-09-03,480.263,,,,
1998-09-04,480.27,,,,
1998-09-07,480.462,,,,
1998-09-08,480.505,,,,
1998-09-09,480.591,,,,
1998-09-10,480.739,,,,
1998-09-11,480.74,,,,
1998-09-14,480.952,,,,
1998-09-15,481.035,,,,
1998-09-16,481.157,,,,
1998-09-17,481.296,,,,
1998-09-18,481.405,,,,
1998-09-21,481.533,,,,
1998-09-22,481.586,,,,
1998-09-23,481.77,,,,
1998-09-24,481.917,,,,
1998-09-25,482.018,,,,
1998-09-28,482.297,,,,
1998-09-29,482.591,,,,
1998-09-30,482.456,,,,
1998-10-01,482.686,,,,
1998-10-02,482.779,,,,
1998-10-05,483.04,,,,
1998-10-06,483.141,,,,
1998-10-07,483.321,,,,
1998-10-08,483.636,,,,
1998-10-09,483.651,,,,
1998-10-12,483.8,,,,
1998-10-13,483.764,,,,
1998-10-14,483.71,,,,
1998-10-15,483.626,,,,
1998-10-16,484.185,,,,
1998-10-19,484.149,,,,
1998-10-20,484.198,,,,
1998-10-21,484.171,,,,
1998-10-22,484.193,,,,
1998-10-23,484.245,,,,
1998-10-26,484.327,,,,
1998-10-27,484.405,,,,
1998-10-28,484.319,,,,
1998-10-29,484.296,,,,
1998-10-30,484.351,,,,
1998-10-31,484.351,,,,
1998-11-02,484.371,,,,
1998-11-03,484.442,,,,
1998-11-04,484.431,,,,
1998-11-05,484.502,,,,
1998-11-06,484.504,,,,
1998-11-09,484.662,,,,
1998-11-10,484.743,,,,
1998-11-11,484.803,,,,
1998-11-12,484.968,,,,
1998-11-13,485.068,,,,
1998-11-16,485.182,,,,
1998-11-17,485.407,,,,
1998-11-18,485.405,,,,
1998-11-19,485.453,,,,
1998-11-20,485.464,,,,
1998-11-23,485.557,,,,
1998-11-24,485.563,,,,
1998-11-25,485.624,,,,
1998-11-26,485.684,,,,
1998-11-27,485.769,,,,
1998-11-30,485.964,,,,
1998-12-01,486.106,,,,
1998-12-02,486.166,,,,
1998-12-03,486.271,,,,
1998-12-04,486.284,,,,
1998-12-07,486.44,,,,
1998-12-08,486.532,,,,
1998-12-09,486.601,,,,
1998-12-10,486.629,,,,
1998-12-11,486.647,,,,
1998-12-14,486.846,,,,
1998-12-15,486.916,,,,
1998-12-16,487.004,,,,
1998-12-17,487.054,,,,
1998-12-18,487.076,,,,
1998-12-21,487.219,,,,
1998-12-22,487.297,,,,
1998-12-23,487.27,,,,
1998-12-24,487.4,,,,
1998-12-28,487.633,,,,
1998-12-29,487.725,,,,
1998-12-30,487.793,,,,
1998-12-31,487.883,,,,
1999-01-04,488.098,,,,
1999-01-05,488.17,,,,
1999-01-06,488.241,,,,
1999-01-07,488.347,,,,
1999-01-08,488.338,,,,
1999-01-11,488.485,,,,
1999-01-12,488.567,,,,
1999-01-13,488.67,,,,
1999-01-14,488.762,,,,
1999-01-15,488.81,,,,
1999-01-18,488.988,,,,
1999-01-19,489.097,,,,
1999-01-20,489.253,,,,
1999-01-21,489.329,,,,
1999-01-22,489.311,,,,
1999-01-25,489.431,,,,
1999-01-26,489.472,,,,
1999-01-27,489.496,,,,
1999-01-28,489.521,,,,
1999-01-29,489.616,,,,
1999-01-31,489.616,,,,
1999-02-01,489.616,,,,
1999-02-02,489.665,,,,
1999-02-03,489.784,,,,
1999-02-04,489.855,,,,
1999-02-05,489.881,,,,
1999-02-08,490.062,,,,
1999-02-09,490.123,,,,
1999-02-10,490.204,,,,
1999-02-11,490.254,,,,
1999-02-12,490.262,,,,
1999-02-15,490.444,,,,
1999-02-16,490.525,,,,
1999-02-17,490.586,,,,
1999-02-18,490.646,,,,
1999-02-19,490.688,,,,
1999-02-22,490.844,,,,
1999-02-23,490.78,,,,
1999-02-24,490.896,,,,
1999-02-25,490.976,,,,
1999-02-26,491.021,,,,
1999-02-28,491.021,,,,
1999-03-01,491.06,,,,
1999-03-02,491.146,,,,
1999-03-03,491.291,,,,
1999-03-04,491.33,,,,
1999-03-05,491.392,,,,
1999-03-08,491.579,,,,
1999-03-09,491.652,,,,
1999-03-10,491.714,,,,
1999-03-11,491.776,,,,
1999-03-12,491.849,,,,
1999-03-15,492.065,,,,
1999-03-16,492.126,,,,
1999-03-17,492.188,,,,
1999-03-18,492.298,,,,
1999-03-19,492.349,,,,
1999-03-22,492.523,,,,
1999-03-23,492.602,,,,
1999-03-24,492.663,,,,
1999-03-25,492.697,,,,
1999-03-26,492.75,,,,
1999-03-29,492.926,,,,
1999-03-30,493.004,,,,
1999-03-31,493.041,,,,
1999-04-01,493.35,,,,
1999-04-02,493.335,,,,
1999-04-05,493.43,,,,
1999-04-06,493.455,,,,
1999-04-07,493.514,,,,
1999-04-08,493.594,,,,
1999-04-09,493.793,,,,
1999-04-12,493.893,,,,
1999-04-13,493.963,,,,
1999-04-14,494.017,,,,
1999-04-15,494.047,,,,
1999-04-16,494.207,,,,
1999-04-19,494.291,,,,
1999-04-20,494.341,,,,
1999-04-21,494.436,,,,
1999-04-22,494.461,,,,
1999-04-23,494.61,,,,
1999-04-26,494.554,,,,
1999-04-27,494.598,,,,
1999-04-28,494.67,,,,
1999-04-29,494.765,,,,
1999-04-30,494.939,,,,
1999-05-03,495.087,,,,
1999-05-04,495.113,,,,
1999-05-05,495.211,,,,
1999-05-06,495.262,,,,
1999-05-07,495.335,,,,
1999-05-10,495.544,,,,
1999-05-11,495.605,,,,
1999-05-12,495.656,,,,
1999-05-13,495.75,,,,
1999-05-14,495.759,,,,
1999-05-17,495.895,,,,
1999-05-18,496.027,,,,
1999-05-19,496.109,,,,
1999-05-20,496.2,,,,
1999-05-21,496.271,,,,
1999-05-24,496.435,,,,
1999-05-25,496.524,,,,
1999-05-26,496.549,,,,
1999-05-27,496.646,,,,
1999-05-28,496.681,,,,
1999-05-31,496.865,,,,
1999-06-01,496.892,,,,
1999-06-02,496.979,,,,
1999-06-03,497.101,,,,
1999-06-04,497.233,,,,
1999-06-07,497.418,,,,
1999-06-08,497.49,,,,
1999-06-09,497.574,,,,
1999-06-10,497.56,,,,
1999-06-11,497.59,,,,
1999-06-14,497.839,,,,
1999-06-15,497.951,,,,
1999-06-16,498.082,,,,
1999-06-17,498.23,,,,
1999-06-18,498.202,,,,
1999-06-21,498.419,,,,
1999-06-22,498.506,,,,
1999-06-23,498.547,,,,
1999-06-24,498.607,,,,
1999-06-25,498.614,,,,
1999-06-28,498.779,,,,
1999-06-29,498.823,,,,
1999-06-30,498.94,,,,
1999-07-01,499.107,,,,
1999-07-02,499.17,,,,
1999-07-05,499.362,,,,
1999-07-06,499.462,,,,
1999-07-07,499.621,,,,
1999-07-08,499.659,,,,
1999-07-09,499.71,,,,
1999-07-12,499.865,,,,
1999-07-13,499.939,,,,
1999-07-14,499.958,,,,
1999-07-15,500.032,,,,
1999-07-16,500.16,,,,
1999-07-19,500.388,,,,
1999-07-20,500.45,,,,
1999-07-21,500.582,,,,
1999-07-22,500.673,,,,
1999-07-23,500.665,,,,
1999-07-26,500.785,,,,
1999-07-27,500.793,,,,
1999-07-28,500.866,,,,
1999-07-29,500.938,,,,
1999-07-30,500.975,,,,
1999-07-31,500.975,,,,
1999-08-02,501.068,,,,
1999-08-03,501.134,,,,
1999-08-04,501.259,,,,
1999-08-05,501.406,,,,
1999-08-06,501.353,,,,
1999-08-09,501.447,,,,
1999-08-10,501.536,,,,
1999-08-11,501.646,,,,
1999-08-12,501.831,,,,
1999-08-13,501.884,,,,
1999-08-16,502.046,,,,
1999-08-17,502.141,,,,
1999-08-18,502.225,,,,
1999-08-19,502.289,,,,
1999-08-20,502.285,,,,
1999-08-23,502.387,,,,
1999-08-24,502.389,,,,
1999-08-25,502.529,,,,
1999-08-26,502.604,,,,
1999-08-27,502.626,,,,
1999-08-30,502.876,,,,
1999-08-31,502.991,,,,
1999-09-01,503.151,,,,
1999-09-02,503.303,,,,
1999-09-03,503.548,,,,
1999-09-06,503.548,,,,
1999-09-07,503.716,,,,
1999-09-08,503.777,,,,
1999-09-09,503.858,,,,
1999-09-10,504.148,,,,
1999-09-13,504.179,,,,
1999-09-14,504.194,,,,
1999-09-15,504.311,,,,
1999-09-16,504.413,,,,
1999-09-17,504.626,,,,
1999-09-20,504.597,,,,
1999-09-21,504.671,,,,
1999-09-22,504.68,,,,
1999-09-23,504.79,,,,
1999-09-24,504.934,,,,
1999-09-27,505.081,,,,
1999-09-28,505.162,,,,
1999-09-29,505.266,,,,
1999-09-30,505.256,,,,
1999-10-01,505.311,,,,
1999-10-04,505.5,,,,
1999-10-05,505.628,,,,
1999-10-06,505.719,,,,
1999-10-07,505.809,,,,
1999-10-08,505.911,,,,
1999-10-11,506.107,,,,
1999-10-12,506.128,,,,
1999-10-13,506.161,,,,
1999-10-14,506.195,,,,
1999-10-15,506.186,,,,
1999-10-18,506.411,,,,
1999-10-19,506.428,,,,
1999-10-20,506.496,,,,
1999-10-21,506.585,,,,
1999-10-22,506.722,,,,
1999-10-25,506.942,,,,
1999-10-26,506.981,,,,
1999-10-27,507.103,,,,
1999-10-28,507.232,,,,
1999-10-29,507.245,,,,
1999-10-31,507.245,,,,
1999-11-01,507.278,,,,
1999-11-02,507.374,,,,
1999-11-03,507.469,,,,
1999-11-04,507.563,,,,
1999-11-05,507.586,,,,
1999-11-08,507.707,,,,
1999-11-09,507.79,,,,
1999-11-10,507.84,,,,
1999-11-11,507.923,,,,
1999-11-12,507.951,,,,
1999-11-15,508.137,,,,
1999-11-16,508.189,,,,
1999-11-17,508.323,,,,
1999-11-18,508.386,,,,
1999-11-19,508.498,,,,
1999-11-22,508.694,,,,
1999-11-23,508.748,,,,
1999-11-24,508.802,,,,
1999-11-25,508.875,,,,
1999-11-26,508.965,,,,
1999-11-29,509.158,,,,
1999-11-30,509.272,,,,
1999-12-01,509.398,,,,
1999-12-02,509.485,,,,
1999-12-03,509.558,,,,
1999-12-06,509.79,,,,
1999-12-07,509.863,,,,
1999-12-08,509.96,,,,
1999-12-09,509.972,,,,
1999-12-10,510.034,,,,
1999-12-13,510.163,,,,
1999-12-14,510.204,,,,
1999-12-15,510.312,,,,
1999-12-16,510.365,,,,
1999-12-17,510.407,,,,
1999-12-20,510.539,,,,
1999-12-21,510.637,,,,
1999-12-22,510.784,,,,
1999-12-23,510.93,,,,
1999-12-24,511.004,,,,
1999-12-27,511.228,,,,
1999-12-28,511.349,,,,
1999-12-29,511.523,,,,
1999-12-30,511.586,,,,
1999-12-31,511.552,,,,
2000-01-03,511.676,,,,
2000-01-04,511.814,,,,
2000-01-05,511.889,,,,
2000-01-06,512.036,,,,
2000-01-07,512.159,,,,
2000-01-10,512.391,,,,
2000-01-11,512.385,,,,
2000-01-12,512.381,,,,
2000-01-13,512.49,,,,
2000-01-14,512.565,,,,
2000-01-17,512.791,,,,
2000-01-18,512.886,,,,
2000-01-19,512.931,,,,
2000-01-20,513.046,,,,
2000-01-21,513.101,,,,
2000-01-24,513.288,,,,
2000-01-25,513.336,,,,
2000-01-26,513.356,,,,
2000-01-27,513.442,,,,
2000-01-28,513.492,,,,
2000-01-31,513.749,,,,
2000-02-01,513.916,,,,
2000-02-02,514.007,,,,
2000-02-03,514.074,,,,
2000-02-04,514.153,,,,
2000-02-07,514.413,,,,
2000-02-08,514.55,,,,
2000-02-09,514.708,,,,
2000-02-10,514.763,,,,
2000-02-11,514.775,,,,
2000-02-14,515.033,,,,
2000-02-15,514.997,,,,
2000-02-16,514.923,,,,
2000-02-17,514.985,,,,
2000-02-18,515.048,,,,
2000-02-21,515.296,,,,
2000-02-22,515.379,,,,
2000-02-23,515.471,,,,
2000-02-24,515.545,,,,
2000-02-25,515.655,,,,
2000-02-28,515.893,,,,
2000-02-29,516.001,,,,
2000-03-01,516.095,,,,
2000-03-02,516.2,,,,
2000-03-03,516.399,,,,
2000-03-06,516.467,,,,
2000-03-07,516.456,,,,
2000-03-08,516.655,,,,
2000-03-09,516.739,,,,
2000-03-10,516.958,,,,
2000-03-13,517.01,,,,
2000-03-14,517.126,,,,
2000-03-15,517.225,,,,
2000-03-16,517.298,,,,
2000-03-17,517.497,,,,
2000-03-20,517.575,,,,
2000-03-21,517.696,,,,
2000-03-22,517.769,,,,
2000-03-23,517.852,,,,
2000-03-24,517.837,,,,
2000-03-27,518.135,,,,
2000-03-28,518.281,,,,
2000-03-29,518.281,,,,
2000-03-30,518.417,,,,
2000-03-31,518.689,,,,
2000-04-03,518.81,,,,
2000-04-04,518.894,,,,
2000-04-05,518.952,,,,
2000-04-06,519.036,,,,
2000-04-07,519.294,,,,
2000-04-10,519.404,,,,
2000-04-11,519.52,,,,
2000-04-12,519.604,,,,
2000-04-13,519.704,,,,
2000-04-14,519.951,,,,
2000-04-17,520.057,,,,
2000-04-18,520.162,,,,
2000-04-19,520.162,,,,
2000-04-20,520.241,,,,
2000-04-24,520.588,,,,
2000-04-25,520.651,,,,
2000-04-26,520.777,,,,
2000-04-27,520.903,,,,
2000-04-28,520.951,,,,
2000-04-30,521.109,,,,
2000-05-01,521.331,,,,
2000-05-02,521.595,,,,
2000-05-03,521.627,,,,
2000-05-04,521.679,,,,
2000-05-05,521.69,,,,
2000-05-08,521.843,,,,
2000-05-09,521.896,,,,
2000-05-10,522.002,,,,
2000-05-11,522.065,,,,
2000-05-12,522.192,,,,
2000-05-15,522.446,,,,
2000-05-16,522.478,,,,
2000-05-17,522.721,,,,
2000-05-18,522.943,,,,
2000-05-19,523.149,,,,
2000-05-22,523.149,,,,
2000-05-23,523.302,,,,
2000-05-24,523.419,,,,
2000-05-25,523.556,,,,
2000-05-26,523.556,,,,
2000-05-29,523.556,,,,
2000-05-30,524.048,,,,
2000-05-31,524.285,,,,
2000-06-01,524.259,,,,
2000-06-02,524.152,,,,
2000-06-05,524.381,,,,
2000-06-06,524.44,,,,
2000-06-07,524.589,,,,
2000-06-08,524.658,,,,
2000-06-09,524.732,,,,
2000-06-12,525.067,,,,
2000-06-13,525.184,,,,
2000-06-14,525.264,,,,
2000-06-15,525.328,,,,
2000-06-16,525.434,,,,
2000-06-19,525.7,,,,
2000-06-20,525.87,,,,
2000-06-21,525.907,,,,
2000-06-22,525.95,,,,
2000-06-23,526.024,,,,
2000-06-26,526.269,,,,
2000-06-27,526.354,,,,
2000-06-28,526.407,,,,
2000-06-29,526.519,,,,
2000-06-30,526.545,,,,
2000-07-03,526.775,,,,
2000-07-04,526.86,,,,
2000-07-05,526.93,,,,
2000-07-06,526.978,,,,
2000-07-07,527.015,,,,
2000-07-10,527.229,,,,
2000-07-11,527.266,,,,
2000-07-12,527.288,,,,
2000-07-13,527.352,,,,
2000-07-14,527.464,,,,
2000-07-17,527.747,,,,
2000-07-18,527.806,,,,
2000-07-19,527.907,,,,
2000-07-20,527.95,,,,
2000-07-21,528.105,,,,
2000-07-24,528.319,,,,
2000-07-25,528.319,,,,
2000-07-26,528.495,,,,
2000-07-27,528.597,,,,
2000-07-28,528.666,,,,
2000-07-31,528.938,,,,
2000-08-01,529.024,,,,
2000-08-02,529.116,,,,
2000-08-03,529.207,,,,
2000-08-04,529.298,,,,
2000-08-07,529.556,,,,
2000-08-08,529.647,,,,
2000-08-09,529.77,,,,
2000-08-10,529.824,,,,
2000-08-11,529.883,,,,
2000-08-14,530.162,,,,
2000-08-15,530.243,,,,
2000-08-16,530.334,,,,
2000-08-17,530.415,,,,
2000-08-18,530.506,,,,
2000-08-21,530.785,,,,
2000-08-22,530.887,,,,
2000-08-23,530.957,,,,
2000-08-24,531.048,,,,
2000-08-25,531.139,,,,
2000-08-28,531.391,,,,
2000-08-29,531.493,,,,
2000-08-30,531.574,,,,
2000-08-31,531.676,,,,
2000-09-01,531.827,,,,
2000-09-04,532.097,,,,
2000-09-05,532.216,,,,
2000-09-06,532.346,,,,
2000-09-07,532.459,,,,
2000-09-08,532.599,,,,
2000-09-11,532.896,,,,
2000-09-12,533.021,,,,
2000-09-13,533.129,,,,
2000-09-14,533.161,,,,
2000-09-15,533.253,,,,
2000-09-18,533.507,,,,
2000-09-19,533.599,,,,
2000-09-20,533.701,,,,
2000-09-21,533.777,,,,
2000-09-22,533.869,,,,
2000-09-25,534.144,,,,
2000-09-26,534.203,,,,
2000-09-27,534.295,,,,
2000-09-28,534.349,,,,
2000-09-29,534.473,,,,
2000-09-30,534.473,,,,
2000-10-02,534.772,,,,
2000-10-03,534.886,,,,
2000-10-04,535.016,,,,
2000-10-05,535.081,,,,
2000-10-06,535.157,,,,
2000-10-09,535.429,,,,
2000-10-10,535.488,,,,
2000-10-11,535.624,,,,
2000-10-12,535.738,,,,
2000-10-13,535.781,,,,
2000-10-16,536.042,,,,
2000-10-17,536.145,,,,
2000-10-18,536.215,,,,
2000-10-19,536.264,,,,
2000-10-20,536.357,,,,
2000-10-23,536.622,,,,
2000-10-24,536.693,,,,
2000-10-25,536.763,,,,
2000-10-26,536.877,,,,
2000-10-27,536.894,,,,
2000-10-30,537.154,,,,
2000-10-31,537.252,,,,
2000-11-01,537.345,,,,
2000-11-02,537.437,,,,
2000-11-03,537.519,,,,
2000-11-06,537.754,,,,
2000-11-07,537.879,,,,
2000-11-08,537.977,,,,
2000-11-09,538.081,,,,
2000-11-10,538.173,,,,
2000-11-13,538.468,,,,
2000-11-14,538.561,,,,
2000-11-15,538.653,,,,
2000-11-16,538.779,,,,
2000-11-17,538.871,,,,
2000-11-20,539.144,,,,
2000-11-21,539.253,,,,
2000-11-22,539.368,,,,
2000-11-23,539.46,,,,
2000-11-24,539.564,,,,
2000-11-27,539.875,,,,
2000-11-28,539.995,,,,
2000-11-29,540.12,,,,
2000-11-30,540.197,,,,
2000-12-01,540.284,,,,
2000-12-04,540.635,,,,
2000-12-05,540.799,,,,
2000-12-06,540.876,,,,
2000-12-07,540.98,,,,
2000-12-08,541.079,,,,
2000-12-11,541.364,,,,
2000-12-12,541.451,,,,
2000-12-13,541.55,,,,
2000-12-14,541.643,,,,
2000-12-15,541.764,,,,
2000-12-18,542.103,,,,
2000-12-19,542.229,,,,
2000-12-20,542.405,,,,
2000-12-21,542.881,,,,
2000-12-22,543.15,,,,
2000-12-26,543.002,,,,
2000-12-27,543.144,,,,
2000-12-28,543.095,,,,
2000-12-29,543.172,,,,
2000-12-31,543.172,,,,
2001-01-02,543.425,,,,
2001-01-03,543.75,,,,
2001-01-04,544.207,,,,
2001-01-05,544.587,,,,
2001-01-08,544.731,,,,
2001-01-09,544.736,,,,
2001-01-10,544.764,,,,
2001-01-11,544.808,,,,
2001-01-12,544.879,,,,
2001-01-15,545.116,,,,
2001-01-16,545.149,,,,
2001-01-17,545.271,,,,
2001-01-18,545.403,,,,
2001-01-19,545.513,,,,
2001-01-22,545.761,,,,
2001-01-23,545.827,,,,
2001-01-24,545.866,,,,
2001-01-25,545.926,,,,
2001-01-26,546.163,,,,
2001-01-29,546.422,,,,
2001-01-30,546.565,,,,
2001-01-31,546.747,,,,
2001-02-01,546.786,,,,
2001-02-02,546.78,,,,
2001-02-05,546.974,,,,
2001-02-06,547.04,,,,
2001-02-07,547.129,,,,
2001-02-08,547.195,,,,
2001-02-09,547.306,,,,
2001-02-12,547.51,,,,
2001-02-13,547.566,,,,
2001-02-14,547.599,,,,
2001-02-15,547.687,,,,
2001-02-16,547.765,,,,
2001-02-19,547.997,,,,
2001-02-20,548.086,,,,
2001-02-21,548.152,,,,
2001-02-22,548.357,,,,
2001-02-23,548.462,,,,
2001-02-26,548.755,,,,
2001-02-27,548.766,,,,
2001-02-28,548.832,,,,
2001-03-01,548.921,,,,
2001-03-02,548.993,,,,
2001-03-05,549.21,,,,
2001-03-06,549.338,,,,
2001-03-07,549.527,,,,
2001-03-08,549.599,,,,
2001-03-09,549.643,,,,
2001-03-12,549.871,,,,
2001-03-13,549.927,,,,
2001-03-14,550.121,,,,
2001-03-15,550.227,,,,
2001-03-16,550.282,,,,
2001-03-19,550.454,,,,
2001-03-20,550.549,,,,
2001-03-21,550.749,,,,
2001-03-22,550.849,,,,
2001-03-23,550.843,,,,
2001-03-26,551.077,,,,
2001-03-27,551.088,,,,
2001-03-28,551.143,,,,
2001-03-29,551.243,,,,
2001-03-30,551.349,,,,
2001-03-31,551.349,,,,
2001-04-02,551.6,,,,
2001-04-03,551.767,,,,
2001-04-04,551.923,,,,
2001-04-05,552.001,,,,
2001-04-06,552.252,,,,
2001-04-09,552.497,,,,
2001-04-10,552.564,,,,
2001-04-11,552.452,,,,
2001-04-12,552.552,,,,
